Asset,Method,c1,c2,g1,g2,w1,a1,b1,w2,a2,b2,p11,p22,LogLik,Converged,AIC,BIC,T_obs,Market,Has_Exo,Pivot,Persist_S1,Persist_S2
EEM,particle,2.074743293344445e-06,2.074743293344445e-06,0.0999978837618408,0.0999978837618408,0.1000007884024514,0.099999958546629,0.7000000829897317,0.2000007469075856,0.1999999170517631,0.6000001244845976,0.8999996306956938,0.9000000373453793,-4011.8643170581754,True,8047.728634116349,8119.019911264282,2810,Equity,True,^GSPC,0.8000000415363607,0.8000000415363607
VTV,gray,0.0868726483939325,-0.0227741885550778,-0.0106624785415016,0.0175745424958549,0.5309678070565256,0.2426241983788454,0.7556104501223119,0.0003326463412153,0.006445685569414,0.0006885147690933,0.7298658605448468,0.6145147954354404,-2103.470958887536,True,4230.941917775072,4302.233194923005,2810,Equity,True,^GSPC,0.9982346485011573,0.0071342003385073
VTV,plugin,-7.504324235783526e-05,0.0458572342502762,-0.0004847186257369,-0.0119423707865754,0.0001,0.0001,0.000516351707045,0.142318377055627,0.3253577600622449,0.6741193084917821,0.5232114878466909,0.7446790740118178,-829.8322209525456,True,1683.6644419050913,1754.9557190530247,2810,Equity,True,^GSPC,0.000616351707045,0.9994770685540271
VTV,quadrature,0.073426535579355,-3.463474482113156e-05,-0.0054002159597452,-0.000277100946373,0.2588445601583413,0.3503743515785051,0.6496249960187628,0.0001,0.0001,0.0001,0.7386890458485379,0.4613809309034816,-1164.796598668277,True,2353.593197336554,2424.884474484488,2810,Equity,True,^GSPC,0.9999993475972679,0.0002
VTV,particle,-3.102384975388812e-06,3.023350177696078e-06,0.0999967668921503,0.1000030155254945,0.1000010562720587,0.1000004871676909,0.7000001637499524,0.2000010967756562,0.2000004742477169,0.600000150361092,0.8999994191740915,0.9000000357145954,-3197.381091012668,True,6418.762182025335,6490.0534591732685,2810,Equity,True,^GSPC,0.8000006509176434,0.8000006246088089
ES=F,gray,-0.2297650693037643,0.1248804659800102,0.0,0.0,0.3381951064505513,0.1647263027014629,0.8349080180166606,0.0001,0.0788028259367837,0.6384846131327322,0.8468366980367013,0.9184005128727856,-3363.5738624088303,True,6747.147724817661,6806.557122440939,2810,Derivative,False,,0.9996343207181235,0.7172874390695159
ES=F,plugin,0.0392895133748798,7.456259541708022e-05,0.0,0.0,0.0989622813942405,0.2335255182475207,0.7656348456940865,0.0001,0.0001,0.0001,0.8016956159799676,0.497766693718178,-1095.350875196617,True,2210.701750393234,2270.111148016512,2810,Derivative,False,,0.9991603639416071,0.0002
ES=F,quadrature,-0.0299168190513419,-0.0004895763053026,0.0,0.0,0.3765185417470045,0.2055320107445369,0.7937024581250416,0.0001,0.0901311464132232,0.0001,0.6221022873609089,0.4309511862548643,-2011.9345159277675,False,4043.869031855535,4103.2784294788125,2810,Derivative,False,,0.9992344688695785,0.0902311464132232
ES=F,particle,-3.2932333466072074e-08,3.293434694238811e-08,0.0,0.0,0.0999999993510059,0.099999999343813,0.7000000013182721,0.2000000118567402,0.2000000046113209,0.6000000019769715,0.9000000005934233,0.9000000005994093,-3564.019415404822,True,7148.038830809644,7207.448228432922,2810,Derivative,False,,0.8000000006620851,0.8000000065882924
NQ=F,gray,-0.4956257494482273,0.1469667646897003,0.0,0.0,0.7317301236554506,0.0745749172806675,0.9,0.0001,0.0001,0.7779031357066601,0.8628916563851161,0.9609234265118942,-4168.199866514105,True,8356.39973302821,8415.809130651489,2810,Derivative,False,,0.9745749172806675,0.7780031357066601
NQ=F,plugin,-0.0001550586323664,0.1257188650748661,0.0,0.0,0.0001,0.0001,0.0001,0.2099746271734275,0.244868862679749,0.7538659511871538,0.5117050711041743,0.7428689532338367,-1708.5302240441215,True,3437.060448088243,3496.469845711521,2810,Derivative,False,,0.0002,0.9987348138669028
NQ=F,quadrature,-0.2432258426872875,0.0004202746176723,0.0,0.0,0.9613544904847064,0.1799583552863151,0.8192411296986728,0.0351886974898028,0.0909182534255969,0.185896131822379,0.5977021218489893,0.7401556068906563,-4142.409666689971,False,8304.819333379943,8364.22873100322,2810,Derivative,False,,0.9991994849849879,0.27681438524797586
NQ=F,particle,-2.298307297315139e-06,2.118792369880317e-06,0.0,0.0,0.2999997717476119,0.0499997863869669,0.8499994899689511,0.0999998223018557,0.08000035915352,0.7799997514921362,0.9499993160415586,0.8000000836108739,-4346.953545577101,True,8713.907091154202,8773.31648877748,2810,Derivative,False,,0.899999276355918,0.8600001106456562
^VIX,gray,0.3529609914916176,0.3507424162291037,0.0,0.0,0.4207169244885414,0.1111407014087059,0.8875868828656959,0.2339881950996047,0.1312200240747889,0.7930364046038982,0.96643204326636,0.742311746661684,-9369.61469685799,False,18759.22939371598,18818.638791339257,2810,Derivative,False,,0.9987275842744018,0.9242564286786872
^VIX,plugin,0.301531636231057,-0.301568499162879,0.0,0.0,0.4032175038549294,0.1086619061223509,0.889442968864786,0.2141896509247277,0.1188297251984668,0.7826450309068812,0.9512944647406436,0.7524784114166121,-9248.850400051051,False,18517.700800102102,18577.11019772538,2810,Derivative,False,,0.998104874987137,0.901474756105348
^VIX,quadrature,0.3551272492430781,0.2797212806294162,0.0,0.0,0.4243412506442063,0.1126257292696463,0.8873445740394439,0.2380297592714604,0.1331725668970883,0.7931691845253228,0.9657423902676486,0.7407317749059094,-9364.193366732286,False,18748.386733464573,18807.79613108785,2810,Derivative,False,,0.9999703033090902,0.9263417514224112
^VIX,particle,7.089476495287311e-07,7.089476495287311e-07,0.0,0.0,0.3000002410422008,0.0500001205211004,0.8500000070894764,0.1000002694001068,0.0800001162674145,0.7800000170147436,0.9500000056715812,0.8000000269400107,-11098.09271482286,True,22216.18542964572,22275.594827269,2810,Derivative,False,,0.9000001276105768,0.8600001332821582
GC=F,gray,0.0482137661217449,0.0002170963146128,0.0,0.0,0.8256505157192388,0.0481906803909091,0.0001,0.0001,0.0001,0.0001,0.749438638740178,0.5474236862890209,-1105.492834333723,True,2230.985668667446,2290.395066290724,2810,Derivative,False,,0.048290680390909106,0.0002
GC=F,plugin,0.0356751727038829,0.0001212068903318,0.0,0.0,0.0416018154274879,0.0848047569413695,0.9,0.0001,0.0001,0.0001,0.759763548001633,0.5127005732830503,-884.7278561825857,True,1789.4557123651714,1848.8651099884491,2810,Derivative,False,,0.9848047569413695,0.0002
GC=F,quadrature,0.0496636801830494,0.0002340189276435,0.0,0.0,0.8320830576900241,0.0492949255299514,0.0001,0.0001,0.0001,0.0001,0.7491391073335305,0.5463595756202168,-1130.0079825705782,True,2280.0159651411564,2339.4253627644343,2810,Derivative,False,,0.0493949255299514,0.0002
GC=F,particle,1.9518320978143883e-06,1.954077732785892e-06,0.0,0.0,0.1000007237445667,0.100000318868002,0.700000067133734,0.2000006998835066,0.2000002671535432,0.6000000896078828,0.9000000427613466,0.8999999869876081,-3267.320745061496,True,6554.641490122992,6614.05088774627,2810,Derivative,False,,0.800000386001736,0.800000356761426
CL=F,gray,-0.1028766294520352,0.4737891595757992,0.0,0.0,0.2855281239287367,0.0984924500346774,0.9,0.0001,0.1612665968220895,0.5101291093487903,0.9353466145042124,0.6839967502082133,-5807.485727952662,True,11634.971455905325,11694.380853528604,2810,Derivative,False,,0.9984924500346775,0.6713957061708797
CL=F,plugin,-0.053986588063035,0.0125315969618849,0.0,0.0,0.5635456592533951,0.1940436195203287,0.8058784874669656,0.3725367876124848,0.2064599915084431,0.615921182821863,0.7589964398858675,0.9173359271151872,-5767.889423883028,False,11555.778847766056,11615.188245389334,2810,Derivative,False,,0.9999221069872942,0.8223811743303061
CL=F,quadrature,0.0587170853602994,0.0703349998907714,0.0,0.0,0.0846302080146451,0.0763713477869741,0.9,0.2352745203767872,0.2164179404943444,0.7820189640907991,0.99,0.826171414753906,-5819.907870344676,True,11659.815740689352,11719.22513831263,2810,Derivative,False,,0.9763713477869741,0.9984369045851434
CL=F,particle,6.164111798807193e-06,6.161974455274671e-06,0.0,0.0,0.3000021012538195,0.0500010513055817,0.8500000678996733,0.1000023451982505,0.0800010040310891,0.7799990290408109,0.9500000619039776,0.7999990208546247,-5874.107132510992,True,11768.214265021985,11827.623662645265,2810,Derivative,False,,0.900001119205255,0.8600000330719
BTC=F,gray,0.410744476368473,-0.1778954526988971,0.0,0.0,0.6991912803962514,0.0040525236865815,0.9,0.5714868638469355,0.1156431005072911,0.8783855232822653,0.8168765422932567,0.7175251751554408,-7441.634535037398,True,14903.269070074795,14962.678467698071,2810,Derivative,False,,0.9040525236865815,0.9940286237895564
BTC=F,plugin,0.7002009886535823,0.6943643138984044,0.0,0.0,0.7113687297273178,0.2689001567418742,0.7136973474977164,0.6196189690828695,0.2778248266410267,0.5904995968018459,0.7869174168797555,0.8226442214032099,-7692.152226073447,False,15404.304452146896,15463.713849770173,2810,Derivative,False,,0.9825975042395906,0.8683244234428726
BTC=F,quadrature,0.4257018312140376,-0.1559587905425303,0.0,0.0,0.6955839009433024,0.0037307279826834,0.9,0.5464252943310789,0.1097385551951722,0.8836248866305226,0.8763966758073221,0.8495280908423157,-7441.908579906773,True,14903.817159813549,14963.226557436825,2810,Derivative,False,,0.9037307279826834,0.9933634418256948
BTC=F,particle,-1.8802125863352372e-08,1.8802125863352372e-08,0.0,0.0,0.2999999988722485,0.0500000031963614,0.8500000001880212,0.1000000071448078,0.079999999699542,0.7799999970672444,0.9499999964652004,0.7999999970292642,-8163.697282633321,False,16347.394565266644,16406.80396288992,2810,Derivative,False,,0.9000000033843827,0.8599999967667864
ES=F,gray,-0.070498968865156,0.1069476064877567,-0.0121963264613487,0.0036165816292084,0.5880091778607788,0.23587208926863,0.7639814098303322,0.0234191780034079,0.1433423388678601,0.2650055436070483,0.7658961825124243,0.8124830927480172,-3375.417704998809,True,6774.835409997618,6846.126687145551,2810,Derivative,True,BTC=F,0.9998534990989623,0.4083478824749084
ES=F,plugin,-0.0001767130534633,0.0630397877355377,-7.13681110526576e-05,-0.0035394909193469,0.0001,0.0001,0.0001,0.0965847018408251,0.2882602986381329,0.7117333710909689,0.5116945245583888,0.7568525159655777,-1108.9074135877663,True,2241.814827175533,2313.1061043234668,2810,Derivative,True,BTC=F,0.0002,0.9999936697291019
ES=F,quadrature,0.0204467236932571,0.0655027256989657,-0.0029965464908514,0.0038037503300098,0.6408194852523813,0.2332861113717379,0.7665876186081263,0.0001,0.0776278268796047,0.1547954931186475,0.7088757603529582,0.7513450543546272,-3291.804117709997,False,6607.608235419994,6678.899512567928,2810,Derivative,True,BTC=F,0.9998737299798642,0.2324233199982522
ES=F,particle,1.6929452909123454e-06,1.6929452909123454e-06,0.050001676015838,0.050001676015838,0.3000005756013989,0.0500002878006994,0.8499997122331594,0.099999966174953,0.0800002776430277,0.7800000406306871,0.9500000135435624,0.8000000643319211,-3789.139707285699,False,7602.279414571398,7673.570691719331,2810,Derivative,True,BTC=F,0.9000000000338588,0.8600003182737148
NQ=F,gray,0.056827169717341,0.1104384902101627,-0.0123397912367117,-0.0051039079771956,0.2432381201302484,0.1515136694176351,0.8483578602828549,0.0019301369378965,0.0918952617351861,0.7137739120744507,0.8589224856178925,0.8545265686419942,-4259.784806648281,False,8543.569613296562,8614.860890444495,2810,Derivative,True,BTC=F,0.99987152970049,0.8056691738096369
NQ=F,plugin,-8.373321515136922e-05,0.095658851426857,-0.0002890924881808,0.0051014981296895,0.0001,0.0001,0.0001,0.2452561447013975,0.2590348971410275,0.7409636494685143,0.5016459060470863,0.7755258451202537,-1717.3314267289836,True,3458.6628534579672,3529.954130605901,2810,Derivative,True,BTC=F,0.0002,0.9999985466095418
NQ=F,quadrature,0.0602832352055912,0.1124020381934948,-0.023000055805977,0.0021951643258831,0.2318426945669762,0.1811495294089553,0.8171505478199235,0.0001,0.1069047996978395,0.6669458128492228,0.8376448401087245,0.8714587513150346,-4300.291987951665,False,8624.58397590333,8695.875253051263,2810,Derivative,True,BTC=F,0.9983000772288788,0.7738506125470623
NQ=F,particle,-2.815882945736156e-07,-7.716162061837142e-07,0.049999395278219,0.0499989056438957,0.2999994304588427,0.0500003608242701,0.8500003643660452,0.1000006251967108,0.0800008021983687,0.7800009902503546,0.9500003163070572,0.800000516503709,-4390.333200274251,True,8804.666400548502,8875.957677696435,2810,Derivative,True,BTC=F,0.9000007251903153,0.8600017924487233
^VIX,gray,0.4236625124457878,0.3489196932620545,0.4686292090771224,-0.3805950112847853,0.444441900051456,0.1177221921376967,0.8811160280307464,0.2612319325101048,0.1497655223414964,0.7963115641460818,0.9416215023103645,0.7347374194514077,-9321.980076764416,False,18667.960153528835,18739.25143067677,2810,Derivative,True,BTC=F,0.9988382201684431,0.9460770864875783
^VIX,plugin,0.4222316459942979,-0.4223329161934991,0.4676643449724257,-0.3767267327505115,0.4436819424657751,0.1220448998375919,0.877572238618863,0.2603620147413658,0.1472745926581351,0.7879282570795234,0.9459458220573012,0.7345600341954619,-9284.582506616012,False,18593.165013232025,18664.45629037996,2810,Derivative,True,BTC=F,0.999617138456455,0.9352028497376585
^VIX,quadrature,0.7128289986211811,0.711232077599923,-0.7925844400833361,0.8765864263538872,0.7165992377380626,0.2767583777990013,0.7224234557233277,0.629145467376048,0.3049932736153551,0.6537978716617798,0.7898809696152811,0.8030600463858376,-9503.12966945259,False,19030.25933890518,19101.550616053115,2810,Derivative,True,BTC=F,0.999181833522329,0.9587911452771349
^VIX,particle,4.7795110804252e-07,4.7795110804252e-07,0.0499995172693808,0.0500004731715969,0.3000001625033767,0.0499999952300479,0.8500000047795111,0.100000181621421,0.0799999923623413,0.7800000114708266,0.9500000038236088,0.8000000181621422,-11097.156813809812,True,22218.313627619624,22289.60490476756,2810,Derivative,True,BTC=F,0.900000000009559,0.860000003833168
GC=F,gray,0.0467224748767489,0.00023111840875,-0.0008481604556897,0.0001716482901944,0.8268478878544093,0.0480953891946879,0.0001,0.0001,0.0001,0.0001,0.7484409973183229,0.547065147327782,-1105.2210817904438,True,2234.442163580888,2305.7334407288213,2810,Derivative,True,BTC=F,0.0481953891946879,0.0002
GC=F,plugin,0.0355839374286489,0.000120435428721,-0.0023249632920831,-5.22661611895028e-06,0.0415273428820116,0.0849729857277964,0.9,0.0001,0.0001,0.0001,0.7598117138801109,0.512904792677287,-884.6351469566895,True,1793.270293913379,1864.5615710613124,2810,Derivative,True,BTC=F,0.9849729857277965,0.0002
GC=F,quadrature,0.0479024043170311,0.0002544303479467,-0.0010393209543856,0.0002232546247448,0.8315819370189141,0.0496546377433153,0.0001,0.0001,0.0001,0.0001,0.7490688278466675,0.5467673166371598,-1129.5826236861508,True,2283.1652473723016,2354.4565245202352,2810,Derivative,True,BTC=F,0.0497546377433153,0.0002
GC=F,particle,3.189125978967613e-07,-3.4576582630565004e-07,0.099999635609602,0.0999996376482277,0.0999999756457621,0.1000000495677119,0.6999999272827144,0.1999999771824956,0.1999999815353296,0.5999999517396353,0.8999999293052624,0.8999999458251174,-3551.4129491237454,True,7126.825898247491,7198.117175395424,2810,Derivative,True,BTC=F,0.7999999768504263,0.7999999332749649
CL=F,gray,0.0455606785973449,0.0593128909076622,-5.947030402305653e-05,-0.0136660881461854,0.2847785239199842,0.1051981237187371,0.8945224911181391,0.1005952667368868,0.0789009743766642,0.7595174262688429,0.9006575798786878,0.8102682645776202,-5823.046560639687,False,11670.093121279371,11741.384398427306,2810,Derivative,True,BTC=F,0.9997206148368762,0.8384184006455071
CL=F,plugin,0.0656219430382658,0.0004907396245177,0.0761484622148212,0.000482772401186,0.2946306187172836,0.1628647014021263,0.8371352908210261,0.0001,0.0001,0.1781009582449824,0.7477985009592806,0.4319910874575682,-3123.7995810758644,False,6271.599162151729,6342.890439299662,2810,Derivative,True,BTC=F,0.9999999922231524,0.1782009582449824
CL=F,quadrature,0.0780780584840021,0.1143935218892938,0.0026991513219461,-0.0240582815934575,0.125293319064807,0.0606042218428004,0.9,0.260618557490186,0.2352740986174362,0.7646538699074976,0.9884492886600328,0.8334328375783383,-5823.0188226296605,True,11670.03764525932,11741.328922407254,2810,Derivative,True,BTC=F,0.9606042218428004,0.9999279685249338
CL=F,particle,0.0,0.0,0.05,0.05,0.3,0.05,0.85,0.1,0.08,0.78,0.95,0.8,-5884.729182153212,False,11793.458364306423,11864.749641454357,2810,Derivative,True,BTC=F,0.9,0.86
